ad_id,headline_1,headline_2,description_1,description_2,description_3,simulated_ctr,simulated_cpc,simulated_cpa
732ae9299f8d4fdb9cb51533af862e00,Gentle Yoga for Seniors,"Improve Flexibility, LA Seniors",Increase mobility & balance. Experienced instructors.  Beginner-friendly classes.,Gentle yoga for seniors. Improve your posture and reduce pain. Book your free class today!,Find your inner peace. Improve flexibility and strength.  Small class sizes.,5.14,0.28,9.09
481a014c206c4c75bf824e579e657ef5,Find Your Flow in Toronto,Yoga Classes Near You,"Experienced instructors, various levels. Book your class today!","Improve flexibility, strength & well-being. First class free!",Affordable yoga in downtown Toronto. All levels welcome.,2.66,1.18,50.0
e609338fb58946d1b01b924383515b7d,Yoga pour soulager le stress,Réduisez votre stress avec le yoga,Cours de yoga à Paris. Trouvez la paix intérieure. Réservez dès maintenant!,"Yoga pour débutants et expérimentés.  Détendez-vous, ressourcez-vous. Offres spéciales!",Soulagez votre anxiété avec nos cours de yoga apaisants.  Professeurs expérimentés.,5.0,0.3,10.0
825f06c7b212471bb76d91e49c0eb4b0,Find Your Calm,Stress Relief Yoga,Reduce stress & anxiety with our relaxing yoga classes. Experienced instructors. Book now!,"Yoga for stress relief in Toronto. Gentle flows, mindful breathing. New students welcome!",Unwind & de-stress. Yoga classes for all levels. Special introductory offer available!,1.92,1.93,87.0
6e49806d9ae947ffb7b551decf968ce7,Yoga für Stressabbau,Entspannung finden in Berlin,Stressfrei Yoga in Berlin. Buche jetzt deine Probestunde!,"Finde innere Ruhe durch Yoga.  Erfahrene Lehrer, gemütliche Atmosphäre.","Yoga für Anfänger & Fortgeschrittene. Reduzierter Stress, mehr Wohlbefinden.",5.0,0.3,10.0
ef2a0c3c43d548448b1f56c6f965ea4c,Find Your Flow in Toronto,Yoga Classes for All Levels,"Experienced instructors, calming atmosphere. Book your class today!","Improve flexibility, strength & reduce stress. First class free!",Various yoga styles offered. Convenient downtown location.,3.62,0.94,40.0
6c43a7a051ca457e97cd96b32ed988d9,Find Your Flow in Sydney,Yoga for Body & Mind,"Relax, Rejuvenate, Realign. Book your class today!","Experienced instructors, various styles. Beginner friendly.",Affordable yoga in the heart of Sydney. Special offers inside!,1.91,1.67,75.0
ec2896afe3194ca69869b6540f854694,Find Your Calm: Yoga in NYC,Stress Relief? Try Yoga Today!,"Unwind with our beginner-friendly yoga classes. Reduce stress, improve flexibility. Book now!",Escape the city stress. Gentle yoga for relaxation & well-being. First class free!,NYC's best yoga studio for stress relief. Experienced instructors. Small class sizes.,1.92,1.67,75.0
62519b2b55ba4c4e948c17ae6a81e040,Find Your Flow in NYC,Yoga Classes Near You,"Experienced instructors, various levels.  Book your class today!",Transform your body & mind.  Free trial class available!,"Stress relief, strength building, flexibility. Join our community!",4.29,0.33,10.0
44129ccc46884a55bd6a7215bd38b210,Find Your Inner Peace,Yoga for Body & Mind,"Experienced instructors, various levels.  Book your class today!","Reduce stress, increase flexibility.  New student discounts available!",Yoga studio in NYC.  Improve your strength and balance.,4.39,0.39,14.58
aca6125eb48c4057ab1900260a06ec65,Yoga for Stress Relief in Paris,Find Your Calm: Yoga Classes Paris,Reduce stress & anxiety with our expert yoga instructors. Book your class today!,Escape the Parisian hustle. Relax & rejuvenate with our calming yoga sessions.,Discover inner peace.  Yoga classes for all levels.  First class free!,5.0,0.3,10.0
ac686a3ea1ce4b289d6cef0233f28d11,Gentle Yoga for Seniors,"Improve Flexibility, NY",Increase mobility & balance. Experienced instructors.  Book your class!,"Chair yoga & gentle stretches.  Small classes, personalized attention.",Affordable senior yoga.  Find your inner peace & strength.,1.92,1.67,75.0
b861ecb0d3e24e74b1ce9bc25109e114,Gentle Yoga for Seniors,"Improve Flexibility, Sydney",Increase mobility & balance.  Experienced instructors. Book your class today!,"Chair yoga & gentle stretches.  Small classes, supportive environment.",Find your inner peace & improve flexibility.  Sydney's best senior yoga.,5.0,0.3,10.0
1a7667980d94483cac4ab67fba1c02d2,Release Stress Through Yoga,Find Your Calm in Tokyo Yoga,Reduce stress & anxiety with our expert yoga instructors. Book your class today!,Escape the city stress.  Experience tranquility through mindful yoga.  First class free!,"Relieve stress, improve flexibility & find inner peace.  Join our welcoming yoga community.",4.29,0.33,10.0
bb03de66eb33445086d7918b15d35099,Yoga in Munich: Find Your Flow,"Strong Body, Calm Mind: Yoga Classes","Experienced instructors, various styles. Book your class today!","Improve flexibility, strength & mindfulness. Free trial available!",Yoga for all levels. Centrally located in Munich. Limited spots!,5.0,0.3,10.0
3d35ca919a0f484cac162b5e6dedb0bf,Find Your Inner Peace in Tokyo,Yoga for Fitness & Wellbeing,Experience transformative yoga classes in central Tokyo.  Book your free trial today!,"Expert instructors, diverse styles, & a welcoming community await.  Improve your strength & flexibility.","Stress less, live better.  Join our yoga studio in Tokyo and discover the benefits of mindful movement.",5.0,0.3,10.0
3ada5d1d823549c4b0a5c2310c71a7ac,Yoga in Rome: Find Your Flow,Discover Inner Peace: Yoga Classes,"Experienced instructors, various styles. Book your class today!","Improve flexibility, strength & mindfulness.  Introductory offers!","Central Rome location.  Small classes, personalized attention.",5.0,0.3,10.0
c9758aa1982b4d03a21eefa48484e1d9,Yoga für Senioren: Mehr Beweglichkeit!,Gentle Yoga in Berlin: Finden Sie Ihre Balance.,Verbessern Sie Ihre Beweglichkeit & Balance mit unserem sanften Senioren Yoga.  Probestunde jetzt buchen!,Entspannen Sie Körper & Geist.  Individuelle Betreuung für Senioren.  Jetzt anmelden!,Spezifische Yoga Übungen für mehr Flexibilität im Alter.  Komfortable Stunden in Berlin.,5.14,0.25,8.18
e3488d29a65645f392d6bf8ab25d06b5,Yoga for Seniors: Gentle Flexibility,Improve Mobility: Yoga in Rome,Gentle yoga classes for seniors. Improve balance & flexibility. Book your free trial!,Find your inner peace & strength. Experienced instructors. Small class sizes.,Increase flexibility and reduce pain.  Relax and rejuvenate your body & mind.,2.66,1.18,100.0
fc8e3de76b0a41cf944eba0ae2aea643,Find Your Inner Peace,Yoga Classes in LA,"Experienced instructors, various levels. Book your class today!","Improve flexibility, strength & reduce stress.  Limited spots!",Affordable yoga for all fitness levels.  Free trial available!,5.0,0.3,10.0
d659a0b4c6db4b1d86614e97c217098f,Yoga für Senioren: Mehr Beweglichkeit,Gentle Yoga in Berlin: Finden Sie Ihre Balance,Verbessern Sie Ihre Beweglichkeit & Balance mit unserem sanften Yoga Kurs für Senioren in Berlin. Jetzt anmelden!,Entspannen Sie Körper & Geist. Yoga für Senioren - speziell auf Ihre Bedürfnisse abgestimmt. Kostenlose Probestunde!,Individuelle Betreuung in kleinen Gruppen.  Steigern Sie Ihre Flexibilität und Lebensqualität mit Yoga. Buchen Sie jetzt!,4.29,0.39,14.58
ad06775c3b994b2fa5f1b700a28d5f2c,Gentle Yoga for Seniors,Improve Flexibility in Tokyo,Increase mobility & balance. Experienced instructors.  Book your free trial!,Chair yoga & gentle stretches.  Improve your posture and reduce pain.  Call us!,Small class sizes.  Personalized attention.  Find your inner peace.  Schedule today!,4.29,0.33,10.0
8c24707e05fb4dc882a97ad223437678,Find Your Inner Peace,Yoga Classes in NYC,"Experienced instructors, various levels.  Book your class today!","Improve flexibility, strength & mindfulness.  Limited spots available.","Stress relief, body sculpting, and community.  New student discounts!",5.0,0.3,10.0
444b67f5ff084db78a2a7d7f47bb0cd0,Find Your Inner Peace,Yoga in Tokyo: Classes Now,"Experienced instructors, various levels. Book your class today!","Stress relief, flexibility, strength. Join our friendly community!",Improve your health & well-being with yoga.  Special offers available!,5.0,0.3,10.0
7886188ee1e944029f018fcba08569f9,Stress Relief Yoga in Munich,Find Your Calm: Yoga Classes,Reduce stress & anxiety with our expert yoga instructors. Book your class today!,Escape the everyday.  Gentle yoga for stress relief in Munich.  New students welcome!,Yoga for stress management. Improve your wellbeing.  Relax & rejuvenate in Munich.,4.29,0.33,10.0
170ae4164f1c4f7696fe196d671a33f4,Unwind with Yoga in Toronto,Stress Relief? Find Your Calm.,Reduce stress & anxiety with our expert yoga classes. Book your session today!,Find inner peace. Experienced instructors. Various levels welcome. Toronto yoga.,Escape the everyday. Relieve stress through mindful movement. Book now!,4.29,0.33,10.0
924b9d88528445e8be6d0dc953a86fbd,Find Your Inner Peace,Yoga Classes in LA,"Experienced instructors, various levels. Book your class today!",Transform your body & mind.  Affordable yoga in Los Angeles.,"Stress relief, flexibility, strength.  Join our yoga community!",4.29,0.33,10.0
5c11a100f7e9443b9d00b22ef7fc6749,Gentle Yoga for Seniors,"Improve Flexibility, Toronto",Increase mobility & balance.  Experienced instructors. Book your class today!,Chair yoga & gentle stretches.  Small class sizes.  Affordable rates.,Improve your health & well-being.  Join our friendly community.,4.29,0.33,10.0
3c077d081f6e4665abc26e46a0a0d200,Find Your Flow in NYC,Yoga for Fitness & Wellbeing,"Experienced instructors, various levels. Book your class today!",Strengthen your body & mind. New student discounts available!,NYC's best yoga studio.  Limited-time introductory offer.,5.0,0.3,10.0
a53fd7b1efb14f03a09a21ee85c6dfd4,Find Your Flow in Sydney,Yoga for Body & Mind,"Experienced instructors, diverse classes. Book your session today!","Strengthen, stretch & relax.  Affordable yoga in Sydney.","Improve flexibility, reduce stress.  Join our yoga community!",5.14,0.28,9.09
837778637bb540abb39a6ade58ecd324,Find Your Flow in Toronto,Yoga for Body & Mind,"Relax, Rejuvenate, Renew. Book your class today!","Experienced instructors, various levels. Join us!",Affordable yoga in Toronto.  New student specials!,2.66,1.29,55.0
4385f39587994800adce7efd531f8b63,Find Your Flow in LA,Yoga for Fitness Lovers,Transform your body & mind with our expert yoga classes. Beginners welcome!,"Improve flexibility, strength & balance. Book your free intro class today!",LA's best yoga studio. Affordable rates & experienced instructors.,1.92,1.93,87.0
a50f424b7c994398be880c6c5239e830,Unwind with Yoga in LA,"Stress Less, Live More - Yoga",Find your calm. Experienced instructors. Beginner-friendly classes. Book now!,Reduce stress & anxiety. Improve flexibility & strength. Special offers inside!,Yoga for stress relief in Los Angeles.  Various styles & levels. Free trial class.,5.14,0.28,10.0
eed32ce60d69469c9625e04eafcdaa6c,Find Your Flow in Tokyo,Yoga for Fitness Enthusiasts,Experience rejuvenating yoga classes in central Tokyo.  Book your first class today!,"Improve flexibility, strength & mindfulness.  All levels welcome!","Expert instructors, modern studio.  Limited-time offer available!",5.0,0.3,10.0
3593ed7548f044b7a5bc66b3bf3285a4,Unwind with Yoga in LA,Stress Relief? Find Your Calm,Reduce stress & anxiety with our expert yoga instructors. Book your class today!,Find inner peace through yoga.  Beginner-friendly classes available. Limited spots!,Escape the LA hustle. Gentle yoga for stress relief.  Free introductory class.,5.0,0.3,10.0
f17892f3f9f84615ad090d1de1a61811,Unwind with Yoga in LA,Stress Relief Yoga Classes,Find your calm. Experienced instructors. Beginner-friendly. Book your class today!,"Reduce stress, increase flexibility.  Affordable yoga in Los Angeles. Sign up now!",Escape the daily grind. Relax & rejuvenate with our restorative yoga sessions.,5.14,0.28,10.0
8efb26cf01224fec866226a89abdf957,Gentle Yoga for Seniors,"Increase Flexibility, LA",Improve balance & mobility. Experienced instructors.  Small classes.,Gentle yoga poses for all levels.  Find your inner peace.,Affordable senior yoga classes.  Improve your health & well-being.,1.92,1.67,75.0
50c40213ff644dbabd0a37becbcb9a42,Yoga for Stress Relief in Paris,Find Your Calm: Yoga Classes Paris,Reduce stress & anxiety with our relaxing yoga classes. Experienced instructors. Book now!,Escape the Parisian hustle. Gentle yoga for stress relief. First class free!,"Relieve stress, improve flexibility & find inner peace. Yoga studio in Paris.",1.49,2.14,75.0
8d1678e629a7442d81bb9335da4f39e4,Yoga in Berlin: Find Your Flow,"Stress Less, Flow More. Yoga Classes","Experienced instructors, various styles. Book your class today!","Improve flexibility, strength & mindfulness. Introductory offer!",Yoga for all levels. Centrally located in Berlin. Try a free class!,2.62,1.29,55.0
e66a55ba7308479b8f8a8269fb0bfbce,Yoga in Berlin,Find Your Flow,Improve flexibility & strength.  Beginner-friendly classes.,Yoga for all levels. Book your first class today!,Reduce stress & boost wellbeing.  Experienced instructors.,1.92,1.67,75.0
703c34bf082d485c8615f7aa12527f7f,Unwind with Yoga in NYC,"Stress Less, Live More - Yoga",Find your calm. Experienced instructors. Book your class today!,Reduce stress & anxiety. Improve flexibility & strength. New student specials!,Yoga for stress relief. Various styles & levels.  Affordable rates.,5.0,0.3,10.0
5c8b9239c13847cda7febd6dfad7733b,Yoga pour Seniors: Plus de Flexibilité,"Gagner en souplesse, Paris",Cours de yoga doux pour seniors. Améliorez votre mobilité et votre équilibre.  Inscrivez-vous dès aujourd'hui!,Yoga adapté aux seniors.  Réduisez les douleurs articulaires et gagnez en sérénité. Essai gratuit!,Trouvez votre équilibre et votre flexibilité avec nos cours de yoga senior à Paris.  Professeurs expérimentés.,5.14,0.28,9.09
1e9562ceeb354f30baa80b32942f9212,"Pampered Pets, Happy Owners",Top London Pet Grooming,Expert dog & cat grooming. Book now for a pampering session!,"Mobile & salon grooming in London. Affordable prices, top quality.",Luxury pet grooming services.  Treat your furry friend today!,5.14,0.28,9.09
c91f6c656ac64e3a8f09519933f060a0,Dog Grooming in NYC,Best Dog Grooming Near You,Expert dog grooming services. Book now!,Affordable & top-quality dog grooming. Call us!,Pamper your pup!  Mobile & salon options available.,4.29,0.33,10.0
daf0bfd946ee4cfaa4a4cfe816afa80a,Spoil Your Cat!,Toronto Cat Grooming,Gentle cat grooming. Book now!,Expert cat groomers in Toronto. Call us!,Stress-free grooming for your feline friend.,5.0,0.3,10.0
892bdd1d6eb84ed9ada5994aa14a1b71,Dog Grooming in London,Pamper Your Pooch!,Top-rated dog groomers in London. Book online now!,Expert dog grooming services. Affordable prices.,Mobile dog grooming available. Convenient & safe.,5.0,0.3,10.0
0340a56145114fa6ab295b63670735cd,Dog Grooming in NYC,Best Dog Grooming Near You,Affordable dog grooming services. Book now!,Experienced groomers.  Safe & comfortable.,Mobile dog grooming available. Call today!,1.92,1.93,87.0
c71f9b10de1e477882d16cfdd9a3e75e,Toccare il tuo gatto?,Toelettatura per gatti a Roma,Prenota ora! Servizio a domicilio. Esperienza e cura.,Trattamenti delicati per il tuo amico felino. Prezzi convenienti.,Igiene e bellezza per gatti.  Appuntamenti veloci e flessibili.,1.92,1.93,87.0
b309f65523394c3bbcfb630d7b01d451,Dog Grooming in Toronto,Best Dog Grooming Near You,Affordable & Professional Dog Grooming. Book Now!,Pamper Your Pup! Top-Rated Dog Grooming Services.,Experienced Groomers. Safe & Comfortable Environment.,1.92,1.73,78.0
75d8067d9015486a807585db87ad0972,Toilettage canin Paris,Grooming pour chiens à Paris,Rendez-vous pour toilettage canin.  Prix abordables. Appelez!,Soins professionnels pour votre chien.  Réservation en ligne.,Toilettage doux et efficace.  Experts canins à Paris.,1.96,1.93,87.0
8f58c659e10b4aadba31257b3569af22,Hundefriseur München,Top Hunde-Pflege in München,Professionelle Hundepflege mit Liebe zum Detail. Jetzt Termin buchen!,"Guter Preis, beste Pflege!  Erfahrene Hundefriseure in München.","Wellness für Ihren Hund!  Baden, Schneiden, Krallenpflege -  München",4.29,0.33,10.0
